,CountyName,StateName,Fatals,lat,long
2304,SAUNDERS ,Nebraska,13,41.2260007,-96.6520834
2305,SCHENECTADY ,New York,32,42.8142432,-73.9395687
2306,SCHLEICHER ,Texas,3,30.8791222,-100.5418961
2307,SCHLEY ,Georgia,5,36.1526405,-79.0614006
2308,SCHOHARIE ,New York,20,42.6659088,-74.3095787
2309,SCHOOLCRAFT ,Michigan,6,46.1902943,-86.1833841
2310,SCHUYLER ,Illinois,11,40.1370869,-90.5697373
2311,SCHUYLER ,Missouri,1,40.4644896,-92.5152037
2312,SCHUYLER ,New York,7,43.096111,-75.098056
2313,SCHUYLKILL ,Pennsylvania,83,39.942335,-75.1871235
2314,SCIOTO ,Ohio,41,40.2803389,-83.1407457
2315,SCOTLAND ,Missouri,5,37.0831162,-94.3771668
2316,SCOTLAND ,North Carolina,49,36.1296002,-77.4202475
2317,SCOTT ,Arkansas,8,34.6964808,-92.0962552
2318,SCOTT ,Illinois,5,39.6333408,-90.4753685
2319,SCOTT ,Indiana,25,41.7336618,-85.5569295
2320,SCOTT ,Iowa,53,41.6251843,-90.6164201
2321,SCOTT ,Kansas,6,38.4584915,-100.9336244
2322,SCOTT ,Kentucky,28,38.23267315,-84.58040731725754
2323,SCOTT ,Minnesota,30,44.6506998,-93.5025726
2324,SCOTT ,Mississippi,45,33.5917794,-91.0742748
2325,SCOTT ,Missouri,32,38.618922,-92.2771296
2326,SCOTT ,Tennessee,20,35.6547942,-84.7510532
2327,SCOTTS BLUFF ,Nebraska,18,41.8555787,-103.7088303
2328,SCREVEN ,Georgia,16,31.4864151,-82.0167321
2329,SCURRY ,Texas,20,32.5187487,-96.3808167
2330,SEARCY ,Arkansas,16,35.2506406,-91.7362488
2331,SEBASTIAN ,Arkansas,56,35.1770785,-94.2654285
2332,SEDGWICK ,Colorado,4,40.9363799,-102.525466
2333,SEDGWICK ,Kansas,233,37.9166785,-97.4225411
2334,SEMINOLE ,Florida,140,27.8400919,-82.7911248
2335,SEMINOLE ,Georgia,11,33.6837202,-84.7860478
2336,SEMINOLE ,Oklahoma,34,35.2300087,-96.6762229
2337,SENECA ,New York,16,42.8275905,-77.0685976
2338,SENECA ,Ohio,26,41.05415405,-83.24730940032774
2339,SEQUATCHIE ,Tennessee,23,35.1156326,-85.5935781
2340,SEQUOYAH ,Oklahoma,26,36.3734288,-95.5608106
2341,SEVIER ,Arkansas,15,33.9867858,-94.243888
2342,SEVIER ,Tennessee,63,36.5634337,-82.5723749
2343,SEVIER ,Utah,14,38.7312956,-111.7866483
2344,SEWARD ,Kansas,12,38.178058699999994,-98.7941006261554
2345,SEWARD ,Nebraska,20,40.906953,-97.098923
2346,SHANNON ,Missouri,15,-40.5470917,175.4143863
2347,SHANNON ,South Dakota,18,43.343636,-102.551627
2348,SHARKEY ,Mississippi,5,33.9051144,-90.2648109
2349,SHARP ,Arkansas,16,35.8136868,-91.5356919
2350,SHASTA ,California,133,40.5993165,-122.4919571
2351,SHAWNEE ,Kansas,72,39.0229714,-94.7145415
2352,SHELBY ,Alabama,83,33.110396,-86.584149
2353,SHELBY ,Illinois,21,35.2923513,-81.5356463
2354,SHELBY ,Indiana,34,41.1953134,-87.3478099
2355,SHELBY ,Iowa,6,41.5159725,-95.4503416
2356,SHELBY ,Kentucky,25,37.5834102,-84.7791148
2357,SHELBY ,Missouri,2,39.9686343,-93.0182578
2358,SHELBY ,Ohio,28,40.881436,-82.6618953
2359,SHELBY ,Tennessee,729,35.1537007,-89.8520307
2360,SHELBY ,Texas,26,30.0216106,-96.5983064
2361,SHERBURNE ,Minnesota,40,45.4427088,-93.7459202
2362,SHERIDAN ,Kansas,4,34.3100971,-92.4013484
2363,SHERIDAN ,Montana,4,45.456484,-112.197168
2364,SHERIDAN ,Nebraska,6,42.4542885,-102.4089285
2365,SHERIDAN ,North Dakota,2,47.5321614,-100.367913
2366,SHERMAN ,Kansas,5,37.2572835,-95.0571872
2367,SHERMAN ,Nebraska,2,42.159224,-79.595326
2368,SHERMAN ,Oregon,11,44.4600866,-121.6432333
2369,SHERMAN ,Texas,14,33.6398609,-96.6089146
2370,SHIAWASSEE ,Michigan,29,42.9429488,-84.1458259
2371,SHOSHONE ,Idaho,8,42.9361293,-114.406017
2372,SIBLEY ,Minnesota,6,44.5277778,-93.9091667
2373,SIERRA ,California,5,39.5849065,-120.5305731
2374,SIERRA ,New Mexico,12,33.1165937,-107.2569421
2375,SILVER BOW ,Montana,14,43.4088984,23.2203193
2376,SIMPSON ,Kentucky,11,37.6681448,-83.3701805
2377,SIMPSON ,Mississippi,30,31.8423803,-89.337007
2378,SIOUX ,Iowa,10,43.0574079,-96.1602368
2379,SIOUX ,North Dakota,4,46.0654725,-100.978187
2380,SISKIYOU ,California,43,41.6862466,-122.5360121
2381,SITKA ,Alaska,1,57.0524973,-135.337612
2382,SMITH ,Kansas,1,39.796749,-98.7935393
2383,SMITH ,Mississippi,7,31.7571068,-89.5697913
2384,SMITH ,Tennessee,16,35.8092329,-88.539775
2385,SMITH ,Texas,193,32.3402898,-95.2563971
2386,SNYDER ,Pennsylvania,20,40.4467347,-79.2847586
2387,SOCORRO ,New Mexico,28,34.0572858,-106.8930799
2388,SOLANO ,California,168,38.2218938,-121.9163555
2389,SOMERSET ,Maine,32,45.6072669,-69.7975591
2390,SOMERSET ,Maryland,18,38.96635175,-77.09639134762509
2391,SOMERSET ,New Jersey,73,40.2762189,-74.8490528
2392,SOMERSET ,Pennsylvania,49,40.008411,-79.0780831
2393,SOMERVELL ,Texas,9,32.2275813,-97.7724138
2394,SONOMA ,California,149,38.295416,-122.41642216666666
2395,SOUTHEAST FAIRBANKS ,Alaska,1,63.9412119,-143.7303712
2396,SPALDING ,Georgia,48,32.2935267,-83.9985963
2397,SPARTANBURG ,South Carolina,269,34.9498007,-81.9320157
2398,SPENCER ,Indiana,22,39.2867117,-86.7625058
2399,SPENCER ,Kentucky,8,38.03008,-83.8468636
2400,SPINK ,South Dakota,2,44.9438314,-98.3730958
2401,ST. BERNARD ,Louisiana,24,29.8671501,-89.858676
2402,ST. CHARLES ,Louisiana,25,29.7532654,-90.7209236
2403,ST. CHARLES ,Missouri,120,38.783855,-90.481677
2404,ST. CLAIR ,Alabama,67,32.5348561,-86.2333022
2405,ST. CLAIR ,Illinois,121,40.7207964,-76.1911314
2406,ST. CLAIR ,Michigan,72,42.8231631,-82.4901868
2407,ST. CLAIR ,Missouri,7,38.345274,-90.9809549
2408,ST. FRANCIS ,Arkansas,37,36.4541109,-90.1441726
2409,ST. FRANCOIS ,Missouri,45,37.7763775,-90.5089041
2410,ST. HELENA ,Louisiana,28,34.5177355,-77.91838104660317
2411,ST. JAMES ,Louisiana,23,29.9818694,-90.8317608
2412,ST. JOHN THE BAPTIST ,Louisiana,41,30.1141748,-90.5276838
2413,ST. JOHNS ,Florida,130,29.4228339,-81.4308677
2414,ST. JOSEPH ,Indiana,103,38.066154,-87.6469646
2415,ST. JOSEPH ,Michigan,49,42.1095808,-86.4799538
2416,ST. LANDRY ,Louisiana,76,30.6174002,-92.0035057
2417,ST. LAWRENCE ,New York,41,44.1772711,-76.1677157
2418,ST. LOUIS ,Minnesota,62,47.6201005,-92.4363343
2419,ST. LOUIS ,Missouri,325,38.6280278,-90.1910154
2420,ST. LOUIS  ,Missouri,247,38.6280278,-90.1910154
2421,ST. LUCIE ,Florida,155,27.3900897,-80.457904
2422,ST. MARTIN ,Louisiana,42,30.0460333,-91.0973239
2423,ST. MARY ,Louisiana,34,49.2364029,-2.1716245
2424,ST. MARY`S ,Maryland,60,38.18649205,-76.43012002292039
2425,ST. TAMMANY ,Louisiana,124,30.3940826,-89.8950698
2426,STAFFORD ,Kansas,4,38.0350094,-98.718816
2427,STANISLAUS ,California,314,38.1382537,-120.3701959
2428,STANLEY ,South Dakota,2,44.4189684,-100.802728
2429,STANLY ,North Carolina,29,-51.6930616,-57.856525
2430,STANTON ,Kansas,4,37.5691072,-101.7935648
2431,STANTON ,Nebraska,3,41.950284,-97.2239336
2432,STARK ,Illinois,7,41.0712135,-89.8066831
2433,STARK ,North Dakota,15,46.7870161,-102.7338349
2434,STARK ,Ohio,131,40.3106174,-82.8465672
2435,STARKE ,Indiana,21,41.2753164,-86.6457565
2436,STARR ,Texas,14,26.5630409,-98.7479897
2437,STE. GENEVIEVE ,Missouri,20,49.7197222,4.0722222
2438,STEARNS ,Minnesota,50,45.535326,-94.6139422
2439,STEELE ,Minnesota,8,44.0137336,-93.2203671
2440,STEELE ,North Dakota,1,46.854707,-99.915938
2441,STEPHENS ,Georgia,24,33.794843,-83.1615422
2442,STEPHENS ,Oklahoma,25,34.1573298,-94.7002171
2443,STEPHENS ,Texas,7,32.6944793,-98.8200722
2444,STEPHENSON ,Illinois,18,42.3503474,-89.6735637
2445,STERLING ,Texas,7,31.8384837,-100.9850761
2446,STEUBEN ,Indiana,26,43.320182,-75.283127
2447,STEUBEN ,New York,31,43.320182,-75.283127
2448,STEVENS ,Kansas,9,37.1929045,-101.3119354
2449,STEVENS ,Minnesota,4,45.5837016,-95.9946194
2450,STEWART ,Georgia,6,33.4220634,-83.8521266
2451,STEWART ,Tennessee,11,36.3206104,-87.8414143
2452,STILLWATER ,Montana,9,43.4088984,23.2203193
2453,STODDARD ,Missouri,17,36.7914424,-90.0342608
2454,STOKES ,North Carolina,17,35.7165488,-77.2646852
2455,STONE ,Arkansas,9,35.8317159,-92.1747633
2456,STONE ,Mississippi,19,51.8042697,-0.8671291
2457,STONE ,Missouri,24,36.7377156,-93.4555059
2458,STONEWALL ,Texas,3,30.2359344,-98.6646189
2459,STOREY ,Nevada,7,39.4572167,-119.5157991
2460,STORY ,Iowa,16,42.1872062,-93.5957713
2461,STRAFFORD ,New Hampshire,40,43.2749946,-71.1303656
2462,STUTSMAN ,North Dakota,11,46.9596318,-98.9742609
2463,SUFFOLK ,Massachusetts,92,46.3317395,-63.0643844
2464,SUFFOLK ,New York,484,40.9914896,-72.475919
2465,SULLIVAN ,Indiana,14,39.0952593,-87.4077845
2466,SULLIVAN ,Missouri,10,38.2078684,-91.160072
2467,SULLIVAN ,New Hampshire,15,43.0125418,-72.2213782
2468,SULLIVAN ,New York,43,43.0545116,-75.8468569
2469,SULLIVAN ,Pennsylvania,2,37.7037264,-81.194266
2470,SULLIVAN ,Tennessee,89,36.4778788,-82.5932079
2471,SULLY ,South Dakota,2,44.7173891,-100.0690149
2472,SUMMIT ,Colorado,12,40.1223712,-104.957475375
2473,SUMMIT ,Ohio,150,39.1266104,-84.6219297
2474,SUMMIT ,Utah,19,37.801502,-112.93713437267658
2475,SUMNER ,Kansas,21,37.2435967,-97.4792142
2476,SUMNER ,Tennessee,56,38.7170202,-87.8613491
2477,SUMTER ,Alabama,22,33.353446,-87.1277738
2478,SUMTER ,Florida,93,28.6689748,-82.076402
2479,SUMTER ,Georgia,16,31.949333,-84.2549102
2480,SUMTER ,South Carolina,89,33.9204354,-80.3414693
2481,SUNFLOWER ,Mississippi,27,33.5428954,-90.5370327
2482,SURRY ,North Carolina,56,44.4959099,-68.5016874
2483,SUSQUEHANNA ,Pennsylvania,33,41.9439867,-75.6041902
2484,SUSSEX ,Delaware,141,38.5841759,-75.5559694
2485,SUSSEX ,New Jersey,42,41.2098177,-74.6076614
2486,SUTTER ,California,68,39.1598915,-121.752748
2487,SUTTON ,Texas,10,30.8213038,-96.5299676
2488,SUWANNEE ,Florida,65,30.3891098,-82.9565212
2489,SWAIN ,North Carolina,9,35.45819,-83.466275
2490,SWEET GRASS ,Montana,7,43.4088984,23.2203193
2491,SWIFT ,Minnesota,8,45.2797223,-95.6898654
2492,SWISHER ,Texas,4,34.47235,-101.7119955
2493,SWITZERLAND ,Indiana,13,32.4276903,-81.0087199
2494,TALBOT ,Georgia,12,32.6984691,-84.505404
2495,TALBOT ,Maryland,20,38.7903933,-76.0691081
2496,TALIAFERRO ,Georgia,11,33.5820382,-82.9043661
2497,TALLADEGA ,Alabama,83,33.4359416,-86.1058048
2498,TALLAHATCHIE ,Mississippi,16,33.9414425,-90.1577411
2499,TALLAPOOSA ,Alabama,28,32.5515236,-85.8485691
2500,TAMA ,Iowa,9,41.9625958,-92.5792797
2501,TANEY ,Missouri,39,36.6563729,-93.0665776
2502,TANGIPAHOA ,Louisiana,98,30.8760151,-90.5120391
2503,TAOS ,New Mexico,39,36.4072377,-105.573284
2504,TARRANT ,Texas,708,32.8167956,-97.0772316
2505,TATE ,Mississippi,36,38.6159316,-80.9109374
2506,TATTNALL ,Georgia,22,32.0252793,-82.0580692
2507,TAYLOR ,Florida,20,30.4405083,-82.2912293
2508,TAYLOR ,Georgia,8,33.5409454,-84.4027033
2509,TAYLOR ,Iowa,3,41.2713838,-95.5200033
2510,TAYLOR ,Kentucky,20,38.9975616,-84.4963306
2511,TAYLOR ,Texas,73,30.5728854,-97.4141053
2512,TAZEWELL ,Illinois,39,40.4844833,-89.332591
2513,TEHAMA ,California,61,40.0271015,-122.123322
2514,TELFAIR ,Georgia,13,31.9182328,-82.9339377
2515,TELLER ,Colorado,11,38.889575,-105.1797307
2516,TENSAS ,Louisiana,8,32.0501553,-91.2503906
2517,TERREBONNE ,Louisiana,57,45.7081005,-73.6515157
2518,TERRELL ,Georgia,9,31.6179579,-83.7451725
2519,TERRELL ,Texas,6,32.7359626,-96.2752569
2520,TERRY ,Texas,10,30.0996556,-93.9326731
2521,TETON ,Idaho,5,43.886579,-111.67774
2522,TETON ,Montana,4,43.4088984,23.2203193
2523,TEXAS ,Missouri,21,37.3354601,-91.9808332
2524,TEXAS ,Oklahoma,13,-41.7559366,-73.1526572
2525,THAYER ,Nebraska,2,40.1682672,-97.6348188
2526,THOMAS ,Georgia,37,33.0173762,-81.9853956
2527,THOMAS ,Kansas,14,39.3529613,-101.0810229
2528,THROCKMORTON ,Texas,4,33.1787153,-99.1775756
2529,THURSTON ,Nebraska,3,42.1770082,-96.7009314
2530,TIFT ,Georgia,25,31.435877,-83.5054179
2531,TILLAMOOK ,Oregon,40,45.455921,-123.844429
2532,TILLMAN ,Oklahoma,5,31.8926594,-90.4464825
2533,TIOGA ,New York,24,42.050714,-76.119744
2534,TIOGA ,Pennsylvania,27,41.9086848,-77.1330266
2535,TIPPAH ,Mississippi,12,34.7296814,-88.9119403
2536,TIPPECANOE ,Indiana,50,41.2089325,-86.114999
2537,TIPTON ,Indiana,18,40.2822598,-86.041098
2538,TIPTON ,Tennessee,24,35.4136951,-89.8198058
2539,TISHOMINGO ,Mississippi,20,34.6367608,-88.2317103
2540,TITUS ,Texas,31,33.2040399,-94.9651725
2541,TOA ALTA ,Puerto Rico,7,18.38828,-66.24822
2542,TOA BAJA ,Puerto Rico,17,18.443981,-66.25463
2543,TODD ,Kentucky,15,36.3087137,-81.5957623
2544,TODD ,Minnesota,10,46.0588428,-94.887283
2545,TODD ,South Dakota,1,43.184924,-100.7438395
2546,TOLLAND ,Connecticut,61,41.8700166,-72.3677153
2547,TOM GREEN ,Texas,51,31.3782559,-100.4133839
2548,TOMPKINS ,New York,25,42.118333,-75.249444
2549,TOOELE ,Utah,38,40.5307776,-112.29828
2550,TOOLE ,Montana,2,43.4088984,23.2203193
2551,TOOMBS ,Georgia,23,32.1296839,-82.3299928
2552,TORRANCE ,New Mexico,34,34.6356278,-105.9059678
2553,TOWNS ,Georgia,15,32.0049351,-82.75382494255187
2554,TRAILL ,North Dakota,6,47.4438504,-97.1797001
2555,TRANSYLVANIA ,North Carolina,13,32.6781497,-91.1821407
2556,TRAVERSE ,Minnesota,1,44.3485771,-94.0174617
2557,TRAVIS ,Texas,505,30.2878569,-97.7561392
2558,TREASURE ,Montana,1,43.4088984,23.2203193
2559,TREGO ,Kansas,4,38.8855662,-99.8917877
2560,TREUTLEN ,Georgia,7,32.396098,-82.5666186
2561,TRIGG ,Kentucky,15,36.8900512,-87.9361316
2562,TRIMBLE ,Kentucky,10,37.0120194,-84.7357763
2563,TRINITY ,California,28,40.6053256,-123.171268
2564,TRINITY ,Texas,13,30.9451862,-95.375496
2565,TRIPP ,South Dakota,5,43.3235158,-99.8941094
2566,TROUP ,Georgia,50,33.0237625,-85.0254022
2567,TROUSDALE ,Tennessee,7,36.3975473,-86.4022145
2568,TRUJILLO ALTO ,Puerto Rico,12,18.361391,-66.010272
2569,TRUMBULL ,Ohio,76,41.6781106,-80.9539818
2570,TULARE ,California,273,36.2077351,-119.3473421
2571,TULSA ,Oklahoma,277,36.1563122,-95.9927516
2572,TUNICA ,Mississippi,17,34.6845102,-90.382877
2573,TUOLUMNE ,California,37,38.056944,-119.9919351
2574,TURNER ,Georgia,8,31.597952,-84.1079623
2575,TURNER ,South Dakota,11,43.3256378,-97.136978
2576,TUSCALOOSA ,Alabama,125,33.2095614,-87.5675258
2577,TUSCARAWAS ,Ohio,42,40.3947887,-81.4070577
2578,TUSCOLA ,Michigan,34,43.3264983,-83.65691
2579,TWIGGS ,Georgia,13,33.3967829,-84.5871515
2580,TWIN FALLS ,Idaho,29,42.5704456,-114.4602554
2581,TYLER ,Texas,28,32.3512601,-95.3010624
2582,TYRRELL ,North Carolina,3,-35.43636335,142.98688036807224
2583,UINTAH ,Utah,14,41.1441153,-111.923286
2584,ULSTER ,New York,59,41.960556,-74.010833
2585,UMATILLA ,Oregon,56,45.9173549,-119.342517
2586,UNICOI ,Tennessee,11,36.1953862,-82.3495818
2587,UNION ,Arkansas,40,33.0759625,-92.3348639
2588,UNION ,Florida,15,30.8037977,-86.0421607
2589,UNION ,Georgia,12,33.4151169,-83.982966
2590,UNION ,Illinois,12,42.2335612,-88.5428571
2591,UNION ,Indiana,4,38.4653254,-87.4347408
2592,UNION ,Iowa,5,42.2448559,-93.0642491
2593,UNION ,Kentucky,7,38.9458951,-84.680501
2594,UNION ,Louisiana,17,30.0871441,-90.9048191
2595,UNION ,Mississippi,25,31.4793358,-89.2011702
2596,UNION ,New Jersey,107,40.6976019,-74.2632024
2597,UNION ,New Mexico,5,36.3985203,-103.4132264
2598,UNION ,North Carolina,83,36.333766,-77.0241271
2599,UNION ,Ohio,22,39.912295400000005,-84.30402153529596
2600,UNION ,Oregon,9,45.2095159,-117.865369
2601,UNION ,Pennsylvania,20,39.9103786,-76.2630131
2602,UNION ,South Carolina,24,34.7157074,-80.6211783
2603,UNION ,South Dakota,7,44.070547399999995,-96.48948953350899
2604,UNION ,Tennessee,19,35.0139649,-84.8110524
2605,UNKNOWN ,Arizona,4,32.553325,-114.510731
2606,UPSHUR ,Texas,52,32.7263725,-94.9286251
2607,UPSON ,Georgia,18,32.8641062,-84.2904968
2608,UPTON ,Texas,13,30.0113316,-97.2641571
2609,UTAH ,Utah,127,40.177058,-111.69107185434031
2610,UTUADO ,Puerto Rico,4,18.269391,-66.706232
2611,UVALDE ,Texas,17,29.2095883,-99.7861833
2612,VAL VERDE ,Texas,19,29.9153286,-101.1284631
2613,VALDEZ-CORDOVA ,Alaska,5,61.2620896,-144.7914471
2614,VALENCIA ,New Mexico,36,34.7325886,-106.8503919
2615,VALLEY ,Idaho,12,44.7475094,-115.5978843
2616,VALLEY ,Montana,7,43.4088984,23.2203193
2617,VALLEY ,Nebraska,1,41.312758,-96.3459776
2618,VAN BUREN ,Arkansas,14,35.4424419,-94.3431393
2619,VAN BUREN ,Iowa,4,42.0844668,-90.3648525
2620,VAN BUREN ,Michigan,56,42.2207982,-83.4841464
2621,VAN BUREN ,Tennessee,2,35.1314754,-89.0753417
2622,VAN WERT ,Ohio,16,40.8616225,-84.5755178
2623,VAN ZANDT ,Texas,64,32.5375642,-95.8292165
2624,VANCE ,North Carolina,34,49.6704824,5.6660138
2625,VANDERBURGH ,Indiana,59,38.0461185,-87.5806553
2626,VEGA ALTA ,Puerto Rico,4,18.413283,-66.324342
2627,VEGA BAJA ,Puerto Rico,6,18.44092,-66.399837
2628,VENANGO ,Pennsylvania,31,41.7725563,-80.1131125
2629,VENTURA ,California,199,34.3435092,-119.29560423163717
2630,VERMILION ,Illinois,38,39.5811463,-87.5889125
2631,VERMILION ,Louisiana,31,53.3527093,-110.8542072
2632,VERMILLION ,Indiana,9,34.4128925,-82.3426218
2633,VERNON ,Louisiana,25,32.3887633,-92.5715365
2634,VERNON ,Missouri,12,37.8639924,-94.3800151
2635,VICTORIA ,Texas,64,28.7997547,-97.0064246
2636,VIGO ,Indiana,44,39.2872608,-87.5372453
2637,VILLALBA ,Puerto Rico,1,18.127288,-66.476973
2638,VINTON ,Ohio,9,38.9764655,-82.3415421
2639,VOLUSIA ,Florida,487,29.0533409,-81.1310761
2640,WABASH ,Illinois,3,39.4422569,-88.4208822
2641,WABASH ,Indiana,22,40.797821,-85.8205411
2642,WABASHA ,Minnesota,12,44.3839438,-92.0320116
2643,WABAUNSEE ,Kansas,5,39.146109,-96.346109
2644,WADENA ,Minnesota,8,46.4424614,-95.1361386
2645,WAGONER ,Oklahoma,46,35.9593531,-95.3756535
2646,WAKE ,North Carolina,272,35.9803138,-78.5103731
2647,WAKULLA ,Florida,25,30.1480038,-84.3543512
2648,WALDO ,Maine,25,44.5125736,-69.0761484
2649,WALKER ,Alabama,78,31.540717,-87.791108
2650,WALKER ,Georgia,40,31.5404516,-84.3149103
2651,WALKER ,Texas,51,30.6795741,-95.5522823
2652,WALLACE ,Kansas,3,38.9073846,-101.7565099
2653,WALLER ,Texas,59,30.0640003,-95.9250516
2654,WALLOWA ,Oregon,7,45.5700002,-117.5277377
2655,WALSH ,North Dakota,5,48.3693784,-97.7469943
2656,WALTHALL ,Mississippi,9,33.6073419,-89.277291
2657,WALTON ,Florida,97,30.6204939,-86.1912678
2658,WALTON ,Georgia,47,45.2001837,-63.9898685
2659,WALWORTH ,South Dakota,4,45.4043853,-100.0072972
2660,WAPELLO ,Iowa,18,41.1813612,-91.185468
2661,WARD ,North Dakota,20,48.153515,-101.541843
2662,WARD ,Texas,40,31.9071089,-95.8046836
2663,WARE ,Georgia,38,51.3006327,1.2665422
2664,WARREN ,Georgia,9,41.7303794,-71.2825494
2665,WARREN ,Illinois,12,42.4964843,-89.9895516
2666,WARREN ,Indiana,9,40.6828226,-85.4271953
2667,WARREN ,Iowa,18,41.3138645,-93.5685324
2668,WARREN ,Kentucky,60,36.7534188,-83.8440895
2669,WARREN ,Mississippi,34,32.2279259,-90.2334227
2670,WARREN ,Missouri,15,39.7736535,-91.7565514
2671,WARREN ,New Jersey,41,40.63065715,-74.52266308479568
2672,WARREN ,New York,24,42.8473421,-74.9212172
2673,WARREN ,North Carolina,25,36.4426464,-78.1602711
2674,WARREN ,Ohio,58,41.2367955,-80.8190423
2675,WARREN ,Pennsylvania,20,41.843949,-79.145045
2676,WARREN ,Tennessee,21,35.2384198,-89.442852
2677,WARRICK ,Indiana,25,38.0906065,-87.2758933
2678,WASATCH ,Utah,28,40.3348338,-111.1186992
2679,WASCO ,Oregon,28,45.5917107,-120.698155
2680,WASECA ,Minnesota,5,44.0776638,-93.5075767
2681,WASHINGTON ,Alabama,9,32.3606942,-86.3233028
2682,WASHINGTON ,Arkansas,94,33.7743483,-93.6825052
2683,WASHINGTON ,Colorado,16,39.9017011,-103.1521676
2684,WASHINGTON ,Florida,32,35.5493702,-77.0535574
2685,WASHINGTON ,Georgia,22,33.7367948,-82.7393089
2686,WASHINGTON ,Idaho,9,44.3986887,-116.7400859
2687,WASHINGTON ,Illinois,17,40.7033988,-89.4065113
2688,WASHINGTON ,Indiana,22,38.6592152,-87.172789
2689,WASHINGTON ,Iowa,6,41.2990848,-91.6923661
2690,WASHINGTON ,Kansas,4,39.818059,-97.050861
2691,WASHINGTON ,Kentucky,12,38.0500627,-85.5457877
2692,WASHINGTON ,Louisiana,30,30.6163073,-92.057063
2693,WASHINGTON ,Maine,22,44.2736859,-69.3672657
2694,WASHINGTON ,Maryland,58,40.7033988,-89.4065113
2695,WASHINGTON ,Minnesota,37,43.7757967,-92.3387786
2696,WASHINGTON ,Mississippi,49,31.5787773,-91.2992784
2697,WASHINGTON ,Missouri,27,38.5581072,-91.0120878
2698,WASHINGTON ,Nebraska,8,41.3974968,-96.2080754
2699,WASHINGTON ,New York,24,41.786667,-73.681389
2700,WASHINGTON ,North Carolina,5,35.5493702,-77.0535574
2701,WASHINGTON ,Ohio,23,39.5364511,-83.4390843
2702,WASHINGTON ,Oklahoma,18,35.0589697,-97.4845861
2703,WASHINGTON ,Oregon,97,40.7033988,-89.4065113
2704,WASHINGTON ,Pennsylvania,100,40.17396,-80.2461714
2705,WASHINGTON ,Rhode Island,40,41.6884336,-71.5667291
2706,WASHINGTON ,Tennessee,41,35.0889619,-85.1693987
2707,WASHINGTON ,Texas,26,30.3251693,-96.157812
2708,WASHINGTON ,Utah,49,37.1305373,-113.5082867
2709,WASHITA ,Oklahoma,14,35.1028386,-98.3408881
2710,WASHOE ,Nevada,167,40.5849048,-119.6131606
2711,WASHTENAW ,Michigan,100,42.2582044,-83.8440853
2712,WATAUGA ,North Carolina,19,36.6781682,-81.9331798
2713,WATONWAN ,Minnesota,5,43.9736055,-94.6370354
2714,WAYNE ,Georgia,25,34.1762127,-83.9346257
2715,WAYNE ,Illinois,12,41.9511386,-88.2706313
2716,WAYNE ,Indiana,24,41.0799898,-85.1386015
2717,WAYNE ,Iowa,3,40.702926,-93.435564
2718,WAYNE ,Kentucky,13,41.9511386,-88.2706313
2719,WAYNE ,Michigan,741,42.2814269,-83.3863215
2720,WAYNE ,Mississippi,20,40.9491723,-74.2376802
2721,WAYNE ,Missouri,9,36.6375686,-93.962147
2722,WAYNE ,Nebraska,4,42.2303215,-97.0178768
2723,WAYNE ,New York,40,42.4709046,-77.1055262
2724,WAYNE ,North Carolina,77,35.8999034,-78.70813771694749
2725,WAYNE ,Ohio,53,41.3014415,-83.4735393
2726,WAYNE ,Pennsylvania,34,40.0440149,-75.3878616
2727,WAYNE ,Tennessee,13,40.9491723,-74.2376802
2728,WAYNE ,Utah,3,38.3079634,-111.1243088
2729,WEAKLEY ,Tennessee,19,35.2645241,-87.1886241
2730,WEBB ,Texas,83,27.7925537,-99.4228833
2731,WEBER ,Utah,80,41.2728039,-111.8860648
2732,WEBSTER ,Georgia,2,40.1850714,-79.8486576
2733,WEBSTER ,Iowa,25,41.3291558,-94.2313459
2734,WEBSTER ,Kentucky,6,37.888953,-86.3388635
2735,WEBSTER ,Louisiana,30,41.4382977,-92.1689711
2736,WEBSTER ,Mississippi,6,33.2176253,-88.9836714
2737,WEBSTER ,Missouri,31,38.592339,-90.3564329
2738,WEBSTER ,Nebraska,3,41.5972253,-96.7900305
2739,WELD ,Colorado,185,40.5632344,-104.4835287
2740,WELLS ,Indiana,16,40.7322633,-86.111104
2741,WELLS ,North Dakota,1,47.5664224,-99.6508819
2742,WEST BATON ROUGE ,Louisiana,44,30.4514623,-91.3261882
2743,WEST CARROLL ,Louisiana,3,32.7864174,-91.4586366
2744,WEST FELICIANA ,Louisiana,11,30.8842729,-91.4016657
2745,WESTCHESTER ,New York,123,40.8376311,-73.84603485727575
2746,WESTMORELAND ,Pennsylvania,137,42.070176,-80.1426444
2747,WEXFORD ,Michigan,19,44.48814685,-85.75748984976218
2748,WHARTON ,Texas,54,29.3124797,-96.0982384
2749,WHEATLAND ,Montana,2,42.5939069,-88.2084224
2750,WHEELER ,Georgia,9,32.8262498,-83.5585118
2751,WHEELER ,Oregon,6,45.689614,-123.88113
2752,WHEELER ,Texas,10,35.4425853,-100.2728514
2753,WHITE ,Arkansas,59,35.2463042,-91.7169687
2754,WHITE ,Georgia,24,34.2828722,-84.7452138
2755,WHITE ,Illinois,9,38.0632329,-88.1577725
2756,WHITE ,Indiana,19,40.4814555,-79.4230957
2757,WHITE ,Tennessee,9,35.23697305,-89.50960205703635
